,Year,Month,Age_EDC3 (yrs BP),Mean Irish Air temp (deg C),Irish rainfall (mm),GMST Anomaly Yearly,GMST Anomaly Uncertainty,GMST 20yr anomaly,GMST 20yr Uncertainty,Day,Muana Loa monthly avg CO2 (ppmv),Muana Loa De-seasonalized CO2 (ppmv),Muana Loa Uncertainty of Mean CO2 (ppmv),CO2 (ppmv),CO2 Ice-core data source,Temperature Anomaly (Jouvel),CH4 [ppbv]
9086,,,525099.0,,,,,,,,,,,,,-4.35,
9087,,,525164.0,,,,,,,,,,,224.7,Dome C (Siegenthaler et al. 2005) Bern,,
9088,,,525452.0,,,,,,,,,,,,,-4.64,
9089,,,525808.0,,,,,,,,,,,,,-4.93,
9090,,,525908.0,,,,,,,,,,,222.7,Dome C (Siegenthaler et al. 2005) Bern,,
9091,,,526184.0,,,,,,,,,,,,,-4.86,
9092,,,526559.0,,,,,,,,,,,,,-4.82,
9093,,,526661.0,,,,,,,,,,,221.2,Dome C (Siegenthaler et al. 2005) Bern,,
9094,,,526935.0,,,,,,,,,,,,,-4.42,
9095,,,527299.0,,,,,,,,,,,,,-4.9,
9096,,,527454.0,,,,,,,,,,,220.3,Dome C (Siegenthaler et al. 2005) Bern,,
9097,,,527683.0,,,,,,,,,,,,,-4.58,
9098,,,528056.0,,,,,,,,,,,,,-4.31,
9099,,,528262.0,,,,,,,,,,,220.7,Dome C (Siegenthaler et al. 2005) Bern,,
9100,,,528422.0,,,,,,,,,,,,,-4.14,
9101,,,528747.0,,,,,,,,,,,214.5,Dome C (Siegenthaler et al. 2005) Bern,,
9102,,,528783.0,,,,,,,,,,,,,-4.44,
9103,,,529101.0,,,,,,,,,,,211.4,Dome C (Siegenthaler et al. 2005) Bern,,
9104,,,529157.0,,,,,,,,,,,,,-4.5,
9105,,,529534.0,,,,,,,,,,,,,-5.18,
9106,,,529640.0,,,,,,,,,,,204.4,Dome C (Siegenthaler et al. 2005) Bern,,
9107,,,529939.0,,,,,,,,,,,,,-5.43,
9108,,,530016.0,,,,,,,,,,,200,Dome C (Siegenthaler et al. 2005) Bern,,
9109,,,530357.0,,,,,,,,,,,,,-6.07,
9110,,,530685.0,,,,,,,,,,,195.1,Dome C (Siegenthaler et al. 2005) Bern,,
9111,,,530804.0,,,,,,,,,,,,,-6.75,
9112,,,531035.0,,,,,,,,,,,193.8,Dome C (Siegenthaler et al. 2005) Bern,,
9113,,,531284.0,,,,,,,,,,,,,-7.33,
9114,,,531662.0,,,,,,,,,,,190.5,Dome C (Siegenthaler et al. 2005) Bern,,
9115,,,531795.0,,,,,,,,,,,,,-7.12,
9116,,,532119.0,,,,,,,,,,,199.8,Dome C (Siegenthaler et al. 2005) Bern,,
9117,,,532302.0,,,,,,,,,,,,,-7.71,
9118,,,532841.0,,,,,,,,,,,,,-7.48,
9119,,,533246.0,,,,,,,,,,,199.4,Dome C (Siegenthaler et al. 2005) Bern,,
9120,,,533375.0,,,,,,,,,,,,,-7.71,
9121,,,533926.0,,,,,,,,,,,,,-7.24,
9122,,,534364.0,,,,,,,,,,,205,Dome C (Siegenthaler et al. 2005) Bern,,
9123,,,534459.0,,,,,,,,,,,,,-7.2,
9124,,,534994.0,,,,,,,,,,,,,-6.64,
9125,,,535483.0,,,,,,,,,,,206.4,Dome C (Siegenthaler et al. 2005) Bern,,
9126,,,535508.0,,,,,,,,,,,,,-6.99,
9127,,,536044.0,,,,,,,,,,,,,-6.76,
9128,,,536575.0,,,,,,,,,,,,,-6.82,
9129,,,536622.0,,,,,,,,,,,212.9,Dome C (Siegenthaler et al. 2005) Bern,,
9130,,,537113.0,,,,,,,,,,,,,-6.76,
9131,,,537652.0,,,,,,,,,,,,,-6.47,
9132,,,537770.0,,,,,,,,,,,211.2,Dome C (Siegenthaler et al. 2005) Bern,,
9133,,,538194.0,,,,,,,,,,,,,-7.53,
9134,,,538784.0,,,,,,,,,,,,,-7.77,
9135,,,538959.0,,,,,,,,,,,205,Dome C (Siegenthaler et al. 2005) Bern,,
9136,,,539391.0,,,,,,,,,,,,,-7.56,
9137,,,539991.0,,,,,,,,,,,,,-7.46,
9138,,,540154.0,,,,,,,,,,,203.6,Dome C (Siegenthaler et al. 2005) Bern,,
9139,,,540589.0,,,,,,,,,,,,,-7.55,
9140,,,541188.0,,,,,,,,,,,,,-7.43,
9141,,,541345.0,,,,,,,,,,,208.1,Dome C (Siegenthaler et al. 2005) Bern,,
9142,,,541788.0,,,,,,,,,,,,,-7.28,
9143,,,542381.0,,,,,,,,,,,,,-7.1,
9144,,,542502.0,,,,,,,,,,,210.3,Dome C (Siegenthaler et al. 2005) Bern,,
9145,,,542964.0,,,,,,,,,,,,,-7.24,
9146,,,543554.0,,,,,,,,,,,,,-7.35,
9147,,,543676.0,,,,,,,,,,,209.6,Dome C (Siegenthaler et al. 2005) Bern,,
9148,,,544149.0,,,,,,,,,,,,,-7.64,
9149,,,544758.0,,,,,,,,,,,,,-8.13,
9150,,,544804.0,,,,,,,,,,,209.7,Dome C (Siegenthaler et al. 2005) Bern,,
9151,,,545367.0,,,,,,,,,,,,,-8.12,
9152,,,545956.0,,,,,,,,,,,204.6,Dome C (Siegenthaler et al. 2005) Bern,,
9153,,,545985.0,,,,,,,,,,,,,-8.14,
9154,,,546604.0,,,,,,,,,,,,,-7.91,
9155,,,547013.0,,,,,,,,,,,202.5,Dome C (Siegenthaler et al. 2005) Bern,,
9156,,,547202.0,,,,,,,,,,,,,-7.17,
9157,,,547573.0,,,,,,,,,,,208.8,Dome C (Siegenthaler et al. 2005) Bern,,
9158,,,547746.0,,,,,,,,,,,,,-6.82,
9159,,,547972.0,,,,,,,,,,,213.6,Dome C (Siegenthaler et al. 2005) Bern,,
9160,,,548280.0,,,,,,,,,,,,,-7.17,
9161,,,548818.0,,,,,,,,,,,,,-7.2,
9162,,,548933.0,,,,,,,,,,,215.2,Dome C (Siegenthaler et al. 2005) Bern,,
9163,,,549348.0,,,,,,,,,,,,,-6.81,
9164,,,549830.0,,,,,,,,,,,219.9,Dome C (Siegenthaler et al. 2005) Bern,,
9165,,,549855.0,,,,,,,,,,,,,-6.14,
9166,,,550322.0,,,,,,,,,,,,,-5.35,
9167,,,550637.0,,,,,,,,,,,221.7,Dome C (Siegenthaler et al. 2005) Bern,,
9168,,,550761.0,,,,,,,,,,,,,-5.58,
9169,,,551124.0,,,,,,,,,,,222.3,Dome C (Siegenthaler et al. 2005) Bern,,
9170,,,551208.0,,,,,,,,,,,,,-6.28,
9171,,,551452.0,,,,,,,,,,,226.3,Dome C (Siegenthaler et al. 2005) Bern,,
9172,,,551673.0,,,,,,,,,,,,,-6.48,
9173,,,551979.0,,,,,,,,,,,222.1,Dome C (Siegenthaler et al. 2005) Bern,,
9174,,,552129.0,,,,,,,,,,,,,-6.94,
9175,,,552250.0,,,,,,,,,,,220.3,Dome C (Siegenthaler et al. 2005) Bern,,
9176,,,552607.0,,,,,,,,,,,,,-6.29,
9177,,,552961.0,,,,,,,,,,,223.6,Dome C (Siegenthaler et al. 2005) Bern,,
9178,,,553047.0,,,,,,,,,,,,,-6.23,
9179,,,553481.0,,,,,,,,,,,,,-5.42,
9180,,,553626.0,,,,,,,,,,,224.3,Dome C (Siegenthaler et al. 2005) Bern,,
9181,,,553874.0,,,,,,,,,,,,,-5.07,
9182,,,554250.0,,,,,,,,,,,,,-4.68,
9183,,,554254.0,,,,,,,,,,,226.7,Dome C (Siegenthaler et al. 2005) Bern,,
9184,,,554604.0,,,,,,,,,,,,,-4.52,
9185,,,554831.0,,,,,,,,,,,233.9,Dome C (Siegenthaler et al. 2005) Bern,,
9186,,,554948.0,,,,,,,,,,,,,-4.04,
9187,,,555265.0,,,,,,,,,,,,,-3.35,
9188,,,555345.0,,,,,,,,,,,241,Dome C (Siegenthaler et al. 2005) Bern,,
9189,,,555563.0,,,,,,,,,,,,,-3.09,
9190,,,555637.0,,,,,,,,,,,243,Dome C (Siegenthaler et al. 2005) Bern,,
9191,,,555839.0,,,,,,,,,,,249.1,Dome C (Siegenthaler et al. 2005) Bern,,
9192,,,555844.0,,,,,,,,,,,,,-3.25,
9193,,,556126.0,,,,,,,,,,,,,-4.67,
9194,,,556143.0,,,,,,,,,,,244,Dome C (Siegenthaler et al. 2005) Bern,,
9195,,,556364.0,,,,,,,,,,,250.5,Dome C (Siegenthaler et al. 2005) Bern,,
9196,,,556411.0,,,,,,,,,,,,,-4.21,
9197,,,556719.0,,,,,,,,,,,,,-4.41,
9198,,,556724.0,,,,,,,,,,,245.6,Dome C (Siegenthaler et al. 2005) Bern,,
9199,,,556889.0,,,,,,,,,,,240.4,Dome C (Siegenthaler et al. 2005) Bern,,
9200,,,557013.0,,,,,,,,,,,,,-5.07,
9201,,,557308.0,,,,,,,,,,,,,-4.95,
9202,,,557385.0,,,,,,,,,,,238.1,Dome C (Siegenthaler et al. 2005) Bern,,
9203,,,557616.0,,,,,,,,,,,,,-5.38,
9204,,,557887.0,,,,,,,,,,,234.5,Dome C (Siegenthaler et al. 2005) Bern,,
9205,,,557911.0,,,,,,,,,,,,,-5.49,
9206,,,558183.0,,,,,,,,,,,229.7,Dome C (Siegenthaler et al. 2005) Bern,,
9207,,,558214.0,,,,,,,,,,,,,-5.66,
9208,,,558393.0,,,,,,,,,,,230.2,Dome C (Siegenthaler et al. 2005) Bern,,
9209,,,558514.0,,,,,,,,,,,,,-6.15,
9210,,,558823.0,,,,,,,,,,,,,-6.86,
9211,,,558929.0,,,,,,,,,,,230.3,Dome C (Siegenthaler et al. 2005) Bern,,
9212,,,559133.0,,,,,,,,,,,,,-6.77,
9213,,,559461.0,,,,,,,,,,,228.3,Dome C (Siegenthaler et al. 2005) Bern,-6.48,
9214,,,559778.0,,,,,,,,,,,,,-5.75,
9215,,,559972.0,,,,,,,,,,,231.6,Dome C (Siegenthaler et al. 2005) Bern,,
9216,,,560077.0,,,,,,,,,,,,,-5.48,
9217,,,560352.0,,,,,,,,,,,,,-5.43,
9218,,,560459.0,,,,,,,,,,,231.9,Dome C (Siegenthaler et al. 2005) Bern,,
9219,,,560625.0,,,,,,,,,,,,,-5.21,
9220,,,560890.0,,,,,,,,,,,,,-5.0,
9221,,,560930.0,,,,,,,,,,,234.6,Dome C (Siegenthaler et al. 2005) Bern,,
9222,,,561149.0,,,,,,,,,,,,,-4.65,
9223,,,561309.0,,,,,,,,,,,234.1,Dome C (Siegenthaler et al. 2005) Bern,,
9224,,,561404.0,,,,,,,,,,,,,-4.49,
9225,,,561649.0,,,,,,,,,,,,,-4.64,
9226,,,561846.0,,,,,,,,,,,240.1,Dome C (Siegenthaler et al. 2005) Bern,,
9227,,,561889.0,,,,,,,,,,,,,-4.07,
9228,,,562130.0,,,,,,,,,,,,,-4.0,
9229,,,562272.0,,,,,,,,,,,242.3,Dome C (Siegenthaler et al. 2005) Bern,,
9230,,,562357.0,,,,,,,,,,,,,-3.7,
9231,,,562582.0,,,,,,,,,,,,,-3.66,
9232,,,562690.0,,,,,,,,,,,245.7,Dome C (Siegenthaler et al. 2005) Bern,,
9233,,,562799.0,,,,,,,,,,,,,-3.4,
9234,,,563015.0,,,,,,,,,,,,,-3.33,
9235,,,563115.0,,,,,,,,,,,245.8,Dome C (Siegenthaler et al. 2005) Bern,,
9236,,,563225.0,,,,,,,,,,,,,-3.06,
9237,,,563433.0,,,,,,,,,,,,,-3.22,
9238,,,563517.0,,,,,,,,,,,247.6,Dome C (Siegenthaler et al. 2005) Bern,,
9239,,,563636.0,,,,,,,,,,,,,-2.81,
9240,,,563841.0,,,,,,,,,,,,,-2.87,
9241,,,563918.0,,,,,,,,,,,251.4,Dome C (Siegenthaler et al. 2005) Bern,,
9242,,,564039.0,,,,,,,,,,,,,-2.59,
9243,,,564238.0,,,,,,,,,,,,,-2.49,
9244,,,564311.0,,,,,,,,,,,252.4,Dome C (Siegenthaler et al. 2005) Bern,,
9245,,,564432.0,,,,,,,,,,,,,-2.21,
9246,,,564627.0,,,,,,,,,,,,,-2.58,
9247,,,564699.0,,,,,,,,,,,252.6,Dome C (Siegenthaler et al. 2005) Bern,,
9248,,,564815.0,,,,,,,,,,,,,-2.05,
9249,,,564994.0,,,,,,,,,,,,,-2.07,
9250,,,565077.0,,,,,,,,,,,251.4,Dome C (Siegenthaler et al. 2005) Bern,,
9251,,,565179.0,,,,,,,,,,,,,-2.21,
9252,,,565365.0,,,,,,,,,,,,,-2.27,
9253,,,565466.0,,,,,,,,,,,253.7,Dome C (Siegenthaler et al. 2005) Bern,,
9254,,,565554.0,,,,,,,,,,,,,-2.08,
9255,,,565745.0,,,,,,,,,,,,,-1.63,
9256,,,565851.0,,,,,,,,,,,254.3,Dome C (Siegenthaler et al. 2005) Bern,,
9257,,,565933.0,,,,,,,,,,,,,-1.82,
9258,,,566114.0,,,,,,,,,,,,,-1.84,
9259,,,566233.0,,,,,,,,,,,253.9,Dome C (Siegenthaler et al. 2005) Bern,,
9260,,,566298.0,,,,,,,,,,,,,-1.89,
9261,,,566484.0,,,,,,,,,,,,,-1.8,
9262,,,566619.0,,,,,,,,,,,254.5,Dome C (Siegenthaler et al. 2005) Bern,,
9263,,,566671.0,,,,,,,,,,,,,-2.02,
9264,,,566857.0,,,,,,,,,,,,,-1.44,
9265,,,567007.0,,,,,,,,,,,253.2,Dome C (Siegenthaler et al. 2005) Bern,,
9266,,,567047.0,,,,,,,,,,,,,-1.87,
9267,,,567231.0,,,,,,,,,,,,,-1.42,
9268,,,567381.0,,,,,,,,,,,253.9,Dome C (Siegenthaler et al. 2005) Bern,,
9269,,,567420.0,,,,,,,,,,,,,-1.22,
9270,,,567602.0,,,,,,,,,,,,,-1.68,
9271,,,567777.0,,,,,,,,,,,252.8,Dome C (Siegenthaler et al. 2005) Bern,,
9272,,,567781.0,,,,,,,,,,,,,-1.93,
9273,,,567969.0,,,,,,,,,,,,,-1.44,
9274,,,568161.0,,,,,,,,,,,,,-1.54,
9275,,,568167.0,,,,,,,,,,,253,Dome C (Siegenthaler et al. 2005) Bern,,
9276,,,568346.0,,,,,,,,,,,,,-1.38,
9277,,,568532.0,,,,,,,,,,,,,-1.59,
9278,,,568556.0,,,,,,,,,,,250.2,Dome C (Siegenthaler et al. 2005) Bern,,
9279,,,568716.0,,,,,,,,,,,,,-1.51,
9280,,,568905.0,,,,,,,,,,,,,-1.77,
9281,,,568946.0,,,,,,,,,,,251.3,Dome C (Siegenthaler et al. 2005) Bern,,
9282,,,569093.0,,,,,,,,,,,,,-1.49,
9283,,,569285.0,,,,,,,,,,,,,-1.09,
9284,,,569331.0,,,,,,,,,,,250,Dome C (Siegenthaler et al. 2005) Bern,,
9285,,,569474.0,,,,,,,,,,,,,-1.47,
9286,,,569656.0,,,,,,,,,,,,,-1.42,
9287,,,569728.0,,,,,,,,,,,251.3,Dome C (Siegenthaler et al. 2005) Bern,,
9288,,,569845.0,,,,,,,,,,,,,-1.64,
9289,,,570034.0,,,,,,,,,,,,,-1.48,
9290,,,570139.0,,,,,,,,,,,251.8,Dome C (Siegenthaler et al. 2005) Bern,,
9291,,,570228.0,,,,,,,,,,,,,-1.5,
9292,,,570419.0,,,,,,,,,,,,,-1.61,
9293,,,570548.0,,,,,,,,,,,251.8,Dome C (Siegenthaler et al. 2005) Bern,,
9294,,,570612.0,,,,,,,,,,,,,-1.48,
9295,,,570807.0,,,,,,,,,,,,,-1.42,
9296,,,570955.0,,,,,,,,,,,249.6,Dome C (Siegenthaler et al. 2005) Bern,,
9297,,,571001.0,,,,,,,,,,,,,-1.49,
9298,,,571194.0,,,,,,,,,,,,,-1.45,
9299,,,571367.0,,,,,,,,,,,251.6,Dome C (Siegenthaler et al. 2005) Bern,,
9300,,,571390.0,,,,,,,,,,,,,-1.38,
9301,,,571585.0,,,,,,,,,,,,,-1.44,
9302,,,571775.0,,,,,,,,,,,250.3,Dome C (Siegenthaler et al. 2005) Bern,,
9303,,,571780.0,,,,,,,,,,,,,-1.69,
9304,,,571977.0,,,,,,,,,,,,,-1.51,
9305,,,572178.0,,,,,,,,,,,,,-1.79,
9306,,,572190.0,,,,,,,,,,,246.3,Dome C (Siegenthaler et al. 2005) Bern,,
9307,,,572378.0,,,,,,,,,,,,,-1.86,
9308,,,572583.0,,,,,,,,,,,,,-1.43,
9309,,,572619.0,,,,,,,,,,,247.7,Dome C (Siegenthaler et al. 2005) Bern,,
9310,,,572790.0,,,,,,,,,,,,,-1.53,
9311,,,572991.0,,,,,,,,,,,,,-1.32,
9312,,,573037.0,,,,,,,,,,,249.2,Dome C (Siegenthaler et al. 2005) Bern,,
9313,,,573193.0,,,,,,,,,,,,,-2.15,
9314,,,573392.0,,,,,,,,,,,,,-1.63,
9315,,,573462.0,,,,,,,,,,,248.7,Dome C (Siegenthaler et al. 2005) Bern,,
9316,,,573608.0,,,,,,,,,,,,,-1.35,
9317,,,573814.0,,,,,,,,,,,,,-1.29,
9318,,,573902.0,,,,,,,,,,,251.8,Dome C (Siegenthaler et al. 2005) Bern,,
9319,,,574016.0,,,,,,,,,,,,,-1.76,
9320,,,574217.0,,,,,,,,,,,,,-1.31,
9321,,,574353.0,,,,,,,,,,,251.9,Dome C (Siegenthaler et al. 2005) Bern,,
9322,,,574428.0,,,,,,,,,,,,,-1.41,
9323,,,574631.0,,,,,,,,,,,,,-1.23,
9324,,,574803.0,,,,,,,,,,,252.1,Dome C (Siegenthaler et al. 2005) Bern,,
9325,,,574837.0,,,,,,,,,,,,,-1.22,
9326,,,575040.0,,,,,,,,,,,,,-1.37,
9327,,,575244.0,,,,,,,,,,,,,-0.99,
9328,,,575265.0,,,,,,,,,,,248.9,Dome C (Siegenthaler et al. 2005) Bern,,
9329,,,575452.0,,,,,,,,,,,,,-1.14,
9330,,,575654.0,,,,,,,,,,,,,-1.42,
9331,,,575730.0,,,,,,,,,,,252.5,Dome C (Siegenthaler et al. 2005) Bern,,
9332,,,575861.0,,,,,,,,,,,,,-1.62,
9333,,,576076.0,,,,,,,,,,,,,-1.73,
9334,,,576222.0,,,,,,,,,,,252.9,Dome C (Siegenthaler et al. 2005) Bern,,
9335,,,576297.0,,,,,,,,,,,,,-1.73,
9336,,,576523.0,,,,,,,,,,,,,-2.11,
9337,,,576723.0,,,,,,,,,,,251.3,Dome C (Siegenthaler et al. 2005) Bern,,
9338,,,576749.0,,,,,,,,,,,,,-1.95,
9339,,,576981.0,,,,,,,,,,,,,-1.83,
9340,,,577214.0,,,,,,,,,,,,,-1.87,
9341,,,577242.0,,,,,,,,,,,251.3,Dome C (Siegenthaler et al. 2005) Bern,,
9342,,,577447.0,,,,,,,,,,,,,-2.27,
9343,,,577684.0,,,,,,,,,,,,,-1.95,
9344,,,577769.0,,,,,,,,,,,251.1,Dome C (Siegenthaler et al. 2005) Bern,,
9345,,,577932.0,,,,,,,,,,,,,-1.83,
9346,,,578166.0,,,,,,,,,,,,,-1.71,
9347,,,578305.0,,,,,,,,,,,249.1,Dome C (Siegenthaler et al. 2005) Bern,,
9348,,,578402.0,,,,,,,,,,,,,-1.36,
9349,,,578645.0,,,,,,,,,,,,,-0.92,
9350,,,578857.0,,,,,,,,,,,252.9,Dome C (Siegenthaler et al. 2005) Bern,,
9351,,,578883.0,,,,,,,,,,,,,-1.08,
9352,,,579114.0,,,,,,,,,,,,,-1.1,
9353,,,579352.0,,,,,,,,,,,,,-1.06,
9354,,,579435.0,,,,,,,,,,,251.5,Dome C (Siegenthaler et al. 2005) Bern,,
9355,,,579592.0,,,,,,,,,,,,,-1.16,
9356,,,579821.0,,,,,,,,,,,244.1,Dome C (Siegenthaler et al. 2005) Bern,,
9357,,,579836.0,,,,,,,,,,,,,-1.07,
9358,,,580019.0,,,,,,,,,,,243.8,Dome C (Siegenthaler et al. 2005) Bern,,
9359,,,580084.0,,,,,,,,,,,,,-1.46,
9360,,,580335.0,,,,,,,,,,,,,-2.31,
9361,,,580400.0,,,,,,,,,,,236.2,Dome C (Siegenthaler et al. 2005) Bern,,
9362,,,580598.0,,,,,,,,,,,,,-3.04,
9363,,,580695.0,,,,,,,,,,,230.3,Dome C (Siegenthaler et al. 2005) Bern,,
9364,,,580878.0,,,,,,,,,,,,,-2.81,
9365,,,581160.0,,,,,,,,,,,225.2,Dome C (Siegenthaler et al. 2005) Bern,,
9366,,,581193.0,,,,,,,,,,,,,-3.45,
9367,,,581507.0,,,,,,,,,,,219.4,Dome C (Siegenthaler et al. 2005) Bern,-4.1,
9368,,,581846.0,,,,,,,,,,,,,-4.23,
9369,,,582000.0,,,,,,,,,,,215.4,Dome C (Siegenthaler et al. 2005) Bern,,
9370,,,582213.0,,,,,,,,,,,,,-4.81,
9371,,,582391.0,,,,,,,,,,,209.9,Dome C (Siegenthaler et al. 2005) Bern,,
9372,,,582592.0,,,,,,,,,,,,,-5.72,
9373,,,582999.0,,,,,,,,,,,,,-6.31,
9374,,,583034.0,,,,,,,,,,,206.7,Dome C (Siegenthaler et al. 2005) Bern,,
9375,,,583413.0,,,,,,,,,,,210.6,Dome C (Siegenthaler et al. 2005) Bern,,
9376,,,583449.0,,,,,,,,,,,,,-7.03,
9377,,,583928.0,,,,,,,,,,,,,-6.89,
9378,,,584446.0,,,,,,,,,,,,,-5.9,
9379,,,584984.0,,,,,,,,,,,,,-5.75,
9380,,,585485.0,,,,,,,,,,,,,-6.1,
9381,,,585990.0,,,,,,,,,,,,,-5.49,
9382,,,586406.0,,,,,,,,,,,224,Dome C (Siegenthaler et al. 2005) Bern,,
9383,,,586521.0,,,,,,,,,,,,,-6.52,
9384,,,586893.0,,,,,,,,,,,226,Dome C (Siegenthaler et al. 2005) Bern,,
9385,,,587034.0,,,,,,,,,,,,,-6.73,
9386,,,587620.0,,,,,,,,,,,,,-6.11,
9387,,,587647.0,,,,,,,,,,,234.4,Dome C (Siegenthaler et al. 2005) Bern,,
9388,,,588034.0,,,,,,,,,,,238.8,Dome C (Siegenthaler et al. 2005) Bern,,
9389,,,588205.0,,,,,,,,,,,,,-5.18,
9390,,,588716.0,,,,,,,,,,,246.3,Dome C (Siegenthaler et al. 2005) Bern,,
9391,,,588778.0,,,,,,,,,,,,,-4.62,
9392,,,589224.0,,,,,,,,,,,250.2,Dome C (Siegenthaler et al. 2005) Bern,,
9393,,,589314.0,,,,,,,,,,,,,-4.05,
9394,,,589830.0,,,,,,,,,,,,,-3.48,
9395,,,589868.0,,,,,,,,,,,248.1,Dome C (Siegenthaler et al. 2005) Bern,,
9396,,,590335.0,,,,,,,,,,,243.6,Dome C (Siegenthaler et al. 2005) Bern,,
9397,,,590337.0,,,,,,,,,,,,,-3.47,
9398,,,590816.0,,,,,,,,,,,,,-4.99,
9399,,,590893.0,,,,,,,,,,,237.4,Dome C (Siegenthaler et al. 2005) Bern,,
9400,,,591301.0,,,,,,,,,,,,,-5.92,
9401,,,591862.0,,,,,,,,,,,,,-5.68,
9402,,,592279.0,,,,,,,,,,,225.7,Dome C (Siegenthaler et al. 2005) Bern,,
9403,,,592474.0,,,,,,,,,,,,,-5.3,
9404,,,592697.0,,,,,,,,,,,229.4,Dome C (Siegenthaler et al. 2005) Bern,,
9405,,,593083.0,,,,,,,,,,,,,-5.09,
9406,,,593415.0,,,,,,,,,,,233.2,Dome C (Siegenthaler et al. 2005) Bern,,
9407,,,593666.0,,,,,,,,,,,,,-4.63,
9408,,,593870.0,,,,,,,,,,,238.1,Dome C (Siegenthaler et al. 2005) Bern,,
9409,,,594256.0,,,,,,,,,,,,,-4.32,
9410,,,594639.0,,,,,,,,,,,238,Dome C (Siegenthaler et al. 2005) Bern,,
9411,,,594821.0,,,,,,,,,,,,,-3.89,
9412,,,595189.0,,,,,,,,,,,232.9,Dome C (Siegenthaler et al. 2005) Bern,,
9413,,,595401.0,,,,,,,,,,,,,-4.42,
9414,,,595950.0,,,,,,,,,,,221.2,Dome C (Siegenthaler et al. 2005) Bern,,
9415,,,595959.0,,,,,,,,,,,,,-5.44,
9416,,,596515.0,,,,,,,,,,,216.4,Dome C (Siegenthaler et al. 2005) Bern,,
9417,,,596546.0,,,,,,,,,,,,,-6.31,
9418,,,597190.0,,,,,,,,,,,,,-6.7,
9419,,,597443.0,,,,,,,,,,,216.3,Dome C (Siegenthaler et al. 2005) Bern,,
9420,,,597892.0,,,,,,,,,,,,,-6.42,
9421,,,597966.0,,,,,,,,,,,219,Dome C (Siegenthaler et al. 2005) Bern,,
9422,,,598667.0,,,,,,,,,,,,,-5.54,
9423,,,598833.0,,,,,,,,,,,226,Dome C (Siegenthaler et al. 2005) Bern,,
9424,,,599400.0,,,,,,,,,,,,,-5.35,
9425,,,599434.0,,,,,,,,,,,229.4,Dome C (Siegenthaler et al. 2005) Bern,,
9426,,,600096.0,,,,,,,,,,,,,-4.99,
9427,,,600791.0,,,,,,,,,,,,,-5.18,
9428,,,600882.0,,,,,,,,,,,232.5,Dome C (Siegenthaler et al. 2005) Bern,,
9429,,,601487.0,,,,,,,,,,,,,-4.23,
9430,,,602124.0,,,,,,,,,,,,,-4.33,
9431,,,602278.0,,,,,,,,,,,237.9,Dome C (Siegenthaler et al. 2005) Bern,,
9432,,,602788.0,,,,,,,,,,,,,-4.19,
9433,,,603474.0,,,,,,,,,,,,,-4.22,
9434,,,603673.0,,,,,,,,,,,239.1,Dome C (Siegenthaler et al. 2005) Bern,,
9435,,,604150.0,,,,,,,,,,,,,-3.92,
9436,,,604834.0,,,,,,,,,,,,,-3.51,
9437,,,605076.0,,,,,,,,,,,244.5,Dome C (Siegenthaler et al. 2005) Bern,,
9438,,,605507.0,,,,,,,,,,,,,-3.47,
9439,,,606161.0,,,,,,,,,,,,,-3.21,
9440,,,606374.0,,,,,,,,,,,248.5,Dome C (Siegenthaler et al. 2005) Bern,,
9441,,,606819.0,,,,,,,,,,,,,-2.94,
9442,,,607474.0,,,,,,,,,,,,,-2.35,
9443,,,607708.0,,,,,,,,,,,254.6,Dome C (Siegenthaler et al. 2005) Bern,,
9444,,,608079.0,,,,,,,,,,,,,-2.01,
9445,,,608674.0,,,,,,,,,,,,,-1.74,
9446,,,608929.0,,,,,,,,,,,259.2,Dome C (Siegenthaler et al. 2005) Bern,,
9447,,,609269.0,,,,,,,,,,,,,-1.37,
9448,,,609854.0,,,,,,,,,,,,,-1.09,
9449,,,610136.0,,,,,,,,,,,257.7,Dome C (Siegenthaler et al. 2005) Bern,,
9450,,,610425.0,,,,,,,,,,,,,-1.26,
9451,,,610985.0,,,,,,,,,,,,,-1.47,
9452,,,611541.0,,,,,,,,,,,,,-1.43,
9453,,,611551.0127272727,,,,,,,,,,,257.8151013837554,"Dome C (Bereiter et al., 2014)",,
9454,,,611600.6333333328,,,,,,,,,,,259.6847091794925,"Dome C (Bereiter et al., 2014)",,
9455,,,612130.0,,,,,,,,,,,,,-1.46,
9456,,,612717.0,,,,,,,,,,,,,-1.04,
9457,,,612761.9666666661,,,,,,,,,,,258.13797445364014,"Dome C (Bereiter et al., 2014)",,
9458,,,613310.0,,,,,,,,,,,,,-1.35,
9459,,,613878.0,,,,,,,,,,,,,-1.04,
9460,,,613942.7999999997,,,,,,,,,,,256.193578648728,"Dome C (Bereiter et al., 2014)",,
9461,,,614466.0,,,,,,,,,,,,,-1.3,
9462,,,615060.0,,,,,,,,,,,,,-0.97,
9463,,,615140.6,,,,,,,,,,,252.74797477389262,"Dome C (Bereiter et al., 2014)",,
9464,,,615672.0,,,,,,,,,,,,,-1.28,
9465,,,616273.0,,,,,,,,,,,,,-1.46,
9466,,,616299.1163636366,,,,,,,,,,,252.8982584181087,"Dome C (Bereiter et al., 2014)",,
9467,,,616356.5999999999,,,,,,,,,,,252.729800513971,"Dome C (Bereiter et al., 2014)",,
9468,,,616895.0,,,,,,,,,,,,,-1.94,
9469,,,617533.0,,,,,,,,,,,,,-2.28,
